country,regime,seed,mean_gini,mean_unemployment,mean_protest_share,mean_redistribution,std_redistribution
Egypt,dictatorship,21011,0.6735705860129824,0.0330625,3.125e-05,102.59134858724173,52.06949496041629
Egypt,dictatorship,21012,0.729650913645957,0.027987500000000002,0.00014375,137.71788142284916,47.581667674620306
Egypt,dictatorship,21013,0.8644492078751064,0.037325,0.00013124999999999996,43.496864019347555,24.695915892027088
Egypt,dictatorship,21014,0.72017710931827,0.0154375,7.5e-05,229.82194388851224,74.7671950203004
Egypt,dictatorship,21015,0.7409241210826,0.026593750000000003,0.0001375,179.14965415492222,35.43324268345554
Egypt,dictatorship,21016,0.8379643742652161,0.023399999999999997,0.00015625,144.4410909222842,43.99210120449736
Egypt,dictatorship,21017,0.8107564657575407,0.01909375,4.374999999999999e-05,62.98493224707032,32.72189549512838
Egypt,dictatorship,21018,0.819789805311699,0.022425,8.125e-05,70.87972616549328,35.05652980715312
Egypt,dictatorship,21019,0.7878746190337523,0.019412500000000003,0.00010625,124.0419691324488,27.432677149562885
Egypt,dictatorship,21020,0.7532330576788886,0.0356,0.0001,136.9608598908499,52.47215174762947
Egypt,dictatorship,21021,0.7982249971696299,0.020075000000000003,3.7500000000000003e-05,159.23361445165264,39.22601422099544
Egypt,dictatorship,21022,0.6737795352417939,0.023568750000000006,4.3750000000000006e-05,134.70297034439056,50.883999736107164
Egypt,dictatorship,21023,0.8195364958375241,0.01889375,0.000125,221.2171330696084,49.8076531900841
Egypt,dictatorship,21024,0.7263251849081314,0.0312625,6.25e-05,230.72501880687093,85.24791802251175
