country,regime,seed,mean_gini,mean_unemployment,mean_protest_share,mean_redistribution,std_redistribution
United Kingdom,captured,11005,0.779860217964466,0.01854375,0.0022125,60.53785466209358,11.93441607146233
United Kingdom,captured,11006,0.8072398189124638,0.020256250000000003,0.0027062499999999995,86.48074732425619,20.96136924338412
United Kingdom,captured,11007,0.661373636486335,0.029662500000000005,0.003993750000000001,70.36836762260391,14.974103118801205
United Kingdom,captured,11008,0.7621491780400266,0.025143750000000003,0.0034750000000000002,49.115151451192084,8.155161556295697
United Kingdom,captured,11009,0.7596819142187539,0.015206250000000001,0.001975,46.63960138162117,18.45273244419924
United Kingdom,captured,11010,0.7748906193753966,0.0328125,0.006043750000000001,56.998453615761065,22.56487160613236
United Kingdom,captured,11011,0.7661190682769344,0.02358125,0.0037687499999999995,66.21083587698602,10.188154777955422
United Kingdom,captured,11012,0.7506608616977837,0.023306250000000004,0.003768750000000001,72.42543828953912,22.52867842980489
United Kingdom,captured,11013,0.8348844868669625,0.020525,0.003275,73.07487348687506,22.758166089744616
United Kingdom,captured,11014,0.8734062990553357,0.027137500000000002,0.004175,71.50873687607263,24.31818869982001
United Kingdom,captured,11015,0.8255555638244892,0.024575000000000003,0.00334375,72.4376396903322,22.025491064477414
United Kingdom,captured,11016,0.7834293650539687,0.02328125,0.0030000000000000005,71.88592070192205,22.706278759717375
United Kingdom,captured,11017,0.8329566678063327,0.03414375,0.0057687500000000004,101.51662119848214,25.571145403865494
United Kingdom,captured,11018,0.8206296737853573,0.0175125,0.0022625,63.87813437555838,17.721010967777534
United Kingdom,captured,11019,0.812083535650778,0.02129375,0.0028750000000000004,71.38610728431752,19.001258957857534
United Kingdom,captured,11020,0.7556575797395138,0.025168750000000004,0.00318125,61.76271992947619,19.676169056709625
United Kingdom,captured,11021,0.6784495628344002,0.0218,0.00408125,84.67598437093949,21.101091592400078
United Kingdom,captured,11022,0.6749449464246667,0.0341,0.00423125,76.91920119817895,15.636139823855677
United Kingdom,captured,11023,0.7785808411140397,0.013325000000000002,0.00139375,67.54482977211222,18.67136841645232
United Kingdom,captured,11024,0.9020905563937471,0.027543750000000006,0.0036187500000000004,65.7376790893405,24.27255861012069
